listing_id,id,date,reviewer_id,reviewer_name,comments
58506,55617524,2022-02-08,15052510,Kaiser,A very nice property located in one of the most upper market area in Sydney. John has been very helpful during our stay and we recommend this property for anyone who love to take close look at Sydney with time.
58506,51602868,2022-02-08,13412532,Tineke,"Mooie locatie in het chique Mosman. De tuin is een heerlijk uitzicht en maakt dat je er heerlijk ontspannen kunt zijn. De omschrijving voldoet en alles is aanwezig voor een prettig verblijf.
<br/>Minpuntje: Helaas vonden we de bedden niet super fris."
58506,51105677,2022-02-08,27439547,Tara,"John was lovely and greeted me as soon as I arrived at the property. I was allowed to check in early, but was held up running pre-wedding errands. The studio was located close to Balmoral Beach where I got married on the weekend. Thank you for having me and my bridesmaids."
58506,50028338,2022-02-08,16752056,Tahlia,"Studio Yindi is in a great location with a relaxed atmosphere and a green outlook.<br/>John was easy to deal with, no problems at all."
58506,49815654,2022-02-08,44020346,Phoebe,"Nice and quite neighborhood, spacious apartment.  Close to bus station and convenient to get to downtown by bus.  The owner is very responsive and helpful."
58506,49139830,2022-02-08,43108654,Haipeng,"John's place is in a quiet and nice view location, the reasonable price for this place is really good. John is a warm and nice. It's a great stay."
58506,48278654,2022-02-08,11403066,Sebastian,"It was a really nice experience, beautiful suburb, John gave us all the information and provided very good material and tips. The place is comfortable, can accommodate 4-6 people and has everything travelers need like WiFi, kitchen, heater, enough beds, pillows... Is easy to get there from the city, highly recommended place for travelers"
58506,46573143,2022-02-08,29131202,Lisa,"Good basic accommodation in a wonderful neighbourhood. Great size studio, lovely outlook and a nice location in a quiet street. John was very welcoming and easy to communicate with via messages and phone. We enjoyed the warm heaters when needed, which made the space very cosy and warm. Great space for the price and location. Thanks John!"
58506,45965907,2022-02-08,37787315,Swannie,We had a great stay thank you for your hospitality 
58506,44402724,2022-02-08,15617733,Allison,"Comfortable basic accomodation. Very reasonably priced with beautiful view. Warm hosts, there when you need their help. Recommended for small family/group stay of 4. Thanks John and Pam."
58506,42245190,2022-02-08,26445478,Monte,"John and Pam were wonderful hosts.  We could not have asked for better.  They had multiple great suggestions for travel and sight-seeing.  The studio was perfect for our family of four.  There was plenty of room and we were very close to public transportation.  The studio is located in Mosman, a suburb of Sydney, and is located very close to all of the famous sites.  It is a very safe place and we felt very comfortable walking home at night.  I would highly recommend Studio Yindi for anybody traveling to the Sydney area."
58506,33708961,2022-02-08,2769114,Melissa,"I stayed at studio Yindi with my family and thoroughly enjoyed our stay. We didn't spend too much time there as we were out a lot but the time we did stay was pleasant! It's in a great spot away from the city but still close enough to get into with ease, the place was clean and would highly recommend. I personally didn't meet John as I arrived later but my parents said that he was great to deal with and very friendly. I would definitely stay again! Thanks "
58506,31608704,2022-02-08,32113604,Sha,"Rally, really nice owner. My friends feel very happy be with him. And it is really good price live at Sydney. Good location , friendly serve. I will be here to meet him this end of year. "
58506,59414698,2022-02-08,52585728,Daniela,"We spent 2 nights at Studio Yindi - our first ever experience of Airbnb - and had a great time! The hosts were lovely, warm, welcoming and very very helpful - a real pleasure to meet them. The studio was nice, clean, comfortable and pretty much as we expected from the description and the pictures. The garden and view was beautiful, with all sorts of subtropical plants and birds and very quiet, tranquil and relaxing. A perfect base for us to explore Sydney! :-)"
58506,59576855,2022-02-08,32094108,Emma,"Perfect property for a family of four! Very peaceful, clean and spacious."
58506,60194027,2022-02-08,26808990,Laurent,"Bel accueil de John qui s'est montré très prévenant en nous aidant à notre arrivée pour aller faire les courses.
<br/>L'appartement est bien situé dans le très beau quartier de Mosman qui est à 20 minutes du CBD en bus.
<br/>En revanche l'appartement est assez humide et ce n'était pas vraiment propre.
<br/>"
58506,60750231,2022-02-08,22777289,Darren,"John greeted us with a friendly chat about the local services and amenities. He is a gracious host and gentleman. The studio was as described and we would certainly be happy to stay there again. 
<br/>
<br/>"
58506,106530173,2022-02-08,90160012,Jaden,"Hosts were great, explaining good places for food and public transport routes to the city. If I'm in Sydney again would definitely stay there again."
58506,104859717,2022-02-08,91369912,Joanne,Great private home away from home. It was nice and quiet in a family friendly neighbourhood which was exactly what we needed after a hard day. Thanks for everything.
58506,103670159,2022-02-08,23645715,Tasma,A fantastic little pad! Cheap and cheerful with everything you need! Super central spot for zipping around and street parking. 
58506,103332665,2022-02-08,56381253,Monja,John was a very good host. Very helpful. Lovely outlook from the flat and great location. 
58506,101233175,2022-02-08,19596141,Zosia,"John and Pamela were very warm accommodating hosts. Their studio was clean and comfortable and everything we needed for our short stay in Mosman. The neighbour hood is beautiful and only a short walk from some great cafes.
<br/>
<br/>John was kind enough to check in on us and make sure we felt at home and knew where everything was. The communication from the moment we booked was excellent. I would recommend Studio Yindi to anyone! Thank you John and Pamela!"
58506,99977601,2022-02-08,66285787,Carina,"We enjoyed our stay in Mosman. John was welcoming and responsive from the second I contacted him and all the way through our stay and after wards as well. He made us feel very welcome and greeted us at the door, followed us down the stairs with a big flashlight as one of the outside lights were broken. This was fixed the next day. He went through the apartment and amenities as well as bus plans etc. This place is great value for money. "
58506,97561185,2022-02-08,15546470,Katrina,"John was extremely helpful and full of good tourist recommendations and local stories. The neighborhood was beautiful and quiet; a pleasant place to walk.
<br/>
<br/>Studio Yindi surpassed all our expectations and we couldn't be happier with our stay. "
58506,30998352,2022-02-08,28789413,Nicolette,"Technically the host did everything we would expect, the key was in the key safe, the wifi password was on piece of paper and the apartment had all the rooms and furniture one would expect. But the experience was not great, the apartment was superficially 'cleaned', all of the furniture were rejects from the owners house to fill space, nothing matched, pieces of carpet were thrown together. There was no wardrobe in the bedroom or open space to unpack my kids clothing. There was a hanging rail for the adult stuff which is in open view to all. There is a very strange outlet water pipe that stuck out at the top of the bedroom which everytime water trickled through startled me, as if it was going to pour on my head. But most of all the noise is the biggest issue, there is no sound isolation between the apartment and the owner upstairs, our sleeping times were determined by theirs. It wasn't just foot steps, you could hear what TV programme they were watching, dinner conversations - everything. With two small inquisitive children, this was not ideal at all.   "
58506,75616130,2022-02-08,50690036,Stevie,"John and Pam both greeted us at the door, showing us the way to the accommodation. Both excellent and excited to have my family there. Thank you again. Xxx"
58506,74121423,2022-02-08,66792436,Bonnie,"Very welcoming. Really good space for our family of 2 adults and 2 little kids. Wifi is reliable. For small kids be aware that there is no bath and they can't be in the garden unsupervised as there are some drops and it is not gated. Good parking and access to bus into city. Tea, coffee, sugar and washing powder was a nice touch!"
58506,72061070,2022-02-08,36919700,Xiaoxuan,It was a great time to stay here and it is near the Opera and downtown which enabled us to visit around. The place we stayed actually is the backyard of the whole house and it was good enough to stay with 4 adults. The kitchen equipment is all we want.
58506,71753897,2022-02-08,43453354,Clery,"Studio Yindi was a great place to stay. Hosts made us welcome, good space, good location and good aspect. Description on site was accurate and photos realistic. It was easy to park on the street outside and very close to bus stop for bus to city."
58506,71243347,2022-02-08,25554295,Endel,"Studio Yindi was as described and allowed us easy access to the city and surrounds. The bush outlook from the lounge was private and allowed a good view of the sunset. John was not intrusive and dropped by to check if we needed anything and made us feel at home.
<br/>On street parking was always available.  
<br/>The path at the side of the house can be a bit dark at night and it wasn't completely spotless, but OK.
<br/>"
58506,70707369,2022-02-08,40810359,Julius,"Es hat uns sehr gut gefallen! Das Apartment liegt in einer sehr schönen Umgebung, allerdings kann man wegen der Steigungen weniger zu Fuß erreichen als eigentlich gedacht. Mit dem Bus ist aber alles sehr gut erreichbar. Der Spielplatz um die Ecke hat unsere Kinder sehr erfreut. Das Apartment ist funktional eingerichtet, auch die Küchenausstattung ist ok, allerdings gibt es nur zwei Kochplatten. Die Ecke mit den Einzelbetten ist vom offenen Bereich so weit abgetrennt, dass unsere Kinder dort schlafen konnten, auch wenn wir noch mit Licht im Wohnzimmer saßen. John war sehr freundlich. Er hatte vor unserer (späten) Ankunft noch ein paar Dinge für uns eingekauft, hat uns bei der Orientierung geholfen und uns am Ende auch noch auf ein Glas Wein eingeladen. Insgesamt unbedingt empfehlenswert!"
58506,62330827,2022-02-08,4314951,Mark,"Studio Yindi was everything John said it was, great location perfect for our week stay."
58506,61474729,2022-02-08,21735437,Sandra,"Notre sejour chez John a ete tres agreeable . Notre hôte a été réactif et attentionné lors de notre accueil il est très arrangeant concernant les horaires d arrivée et de départ merci encore à lui . Le logement est fidèle au descriptif pas de mauvaise surprise 
<br/>Pièce principale avec beaucoup de charme et très agréable la chambre très simple nous a suffi ."
58506,74447761,2022-02-08,53351659,Rob,"John was a very accommodating host even before we arrived, answering all questions. He was available on arrival and answered questions with great local knowledge.
<br/>The Studio was exactly as described and very family friendly. The kids loved it!
<br/>Easy access to the ferry and then the city. Close to Mosman shops and local attractions.
<br/>We had a great stay and won't be surprised if we visit again!"
58506,30777025,2022-02-08,28835395,Dada,"Great host, welcoming and trying to meet all requirements we had.
<br/>
<br/>Great location, close to city and easy to find, quiet neighborhood. 
<br/>"
58506,58484954,2022-02-08,2164920,Monique,"We had a great stay at Studio Yindi. John was welcoming and friendly without being intrusive. The accommodation had all the facilities you would need for a short stay, including an iron, hairdryer, plenty of kitchen equipment and extra sheets and towels if needed. The view from the glass doors in living room gave the place a great open feel and a nice green leafy outlook.
<br/>I know the Northern Beaches well but I have never stayed in Mosman and we found it to be a good location with loads of restaurants, cafes and supermarkets nearby. Balmoral beach is a very short drive away also. "
58506,19407069,2022-02-08,9068916,Victor,"A great cozy place to stay, away from the hustle and bustle of the city life. A comfortable getaway for families. There's a cute little dog that will come over every morning looking for food too! 
<br/>My family loved the place and we will be back here if we visit sydney again in the future, thanks a lot John. :)
<br/>"
58506,22120454,2022-02-08,16981648,Zeynep & Nicolas,"John was very kind and helpful during our stay. The house was really convenient and nice with a small garden for our kids to play in.  I would recommend this house to everyone. Definitely worth for the value. Moving around needed some effort, hilly areas are good sport for adults, but sometimes too much for kids. It took 15 minutes walk to the market or 30 minutes to Balmoral Beach, which was wonderful. There is a bus stop close to the house.. And good connection to the city. Mosman is one of the nicest suburbs of Sydney. Expensive houses, beautiful cars and people, everything clean, proper and pretty. "
58506,19943196,2022-02-08,9116638,Dragos,We stayed with John for 2 days only and felt very comfortable.<br/>John is an excellent host very accommodating & helpful.<br/>The accommodation had plenty of space was clean and had all the requirments to be self suficient.<br/>We had great fun and would hapily recommend John to other travelers.
58506,19842214,2022-02-08,242003,Merran,Very comfy apartment in a lovely part of Sydney. Well-equipped kitchen and nice to have a separate dining and lounge area. John's communication was great and he was within easy reach if we needed anything. I particularly liked the lush green view through the full length windows - made for a very tranquil start to the morning. I was also lucky enough to see the blue-tongue lizard sunning itself in the garden one day! Thanks for a great stay.
58506,19588097,2022-02-08,11902573,Dan,"John and Pam are excellent hosts.  We had some good quality communication prior to our stay, and it paid off.  John was ready with really good recommendations for us in the Mosman area.  The unit has everything we needed.  I'm not sure why Oz AirBnB reviews cite plenty of hot water, but there was plenty of hot water!
<br/>We arrived in a rental car, and found plentiful parking on the street right in front.  It was a five minute drive to the Mosman ferry dock, and parking there all day is free.  With multimode transit passes, that was our most pleasant and scenic gateway to the Sydney area, featuring the iconic view of the opera house and harbor (yeah, we're Americans) bridge.  John had pointed out the Mosman rowing club with its welcome pint at the end of the day.  On top of all that, John and Pam invited us up for a Sunday afternoon glass of wine and showed us his blowaway collection of aboriginal art.
<br/>
<br/>We recommend this property."
58506,19054306,2022-02-08,14061885,Scott,"My family stayed four nights at Studio Yindi. John was very welcoming and extremely helpful when we arrived. The apartment is very well located with a 20 minute bus trip to the city, close to shops and restaurants. The apartment had everything we needed and was very comfortable. We will definitely stay there again when we visit Sydney."
58506,18797679,2022-02-08,704377,Michelle,We enjoyed our stay at John's apartment. It would have been more convenient if we had a car but public transport is adequate with proper planning (particularly on weekends). John was kind enough to take us to the city on Sunday morning to meet our train as the buses start quite late on Sunday. 
58506,18519584,2022-02-08,9695085,Aish,"John was there and welcomed us upon arrival and regularly checked to see if we were ok. Modest accommodation that consists of old appliances, concrete flooring and old fashioned gas heaters that release a strong smell which made us feel uncomfortable and light headed at times.  "
58506,17839940,2022-02-08,12282785,Yerim,"John was the first impression is very friendly. he was  easy to communicate for me do not speak English. The house has everything you need in a good hair dryer, ironing board, towels and so on. The bus stop is in front of the house was in a convenient zone.  But, because we are familiar with under-floor heating for the winter culture of Korea was a little chilly house. Two days I was able to travel to Sydney to stay comfortable while we are at home in the zone. thank u so much john! :-)"
58506,17340622,2022-02-08,11789874,Pearl,"John is a fantastic host, easy to communicate with, very friendly and helpful with any questions regarding the area.  The apartment is quite spacious and comfortable for my family (myself, my husband and two teenage daughters),  very accessible by public transport, and near shops and restaurants.  Checking in was quite flexible as we arrive at night, and John was very helpful in getting us settled.  He has a lot of brochures regarding Sydney  and tips on how to get around and what to do.    He is very friendly and warm person and is always willing to suggest fun things to do around the area like the Spit bridge to Manly walk to enjoy the coast, cliffs, and harbour views.  We have walked to Balmoral beach from his place, and it is very beautiful.  We have been to Sydney 15 years ago, though not in his vicinity, and this is the first time my daughters have seen the area,  so it was a great vacation for us.   We had a comfortable and enjoyable stay at John's place and we're very thankful that he has accepted us as his guests.  "
58506,16883029,2022-02-08,12565672,Li,"Nous avons passé 6 nuits dans ce spacieux studio idéal pour 4 personnes, dans un quartier très calme à 20 mn en bus du centre de Sydney. John le propriétaire nous a très bien accueillis, c'est une personne fort sympathique."
58506,15902281,2022-02-08,12633120,David,John was a very affable host and the studio provided everything described in the presentation. The location is quiet and residential providing good transport links to the city and within walking distance of the beach.
58506,15159080,2022-02-08,2985233,Christopher,John is a fantastic host. His home is exactly as described and our little family had a wonderful stay. Open living areas spill onto a sun drenched lawn - perfect for our 14m.o. to acquire an early taste for Mosman living! Would definitely recommend.
58506,14951832,2022-02-08,12714979,Cheryl,"It was easy to communicate with John before our stay. He was very helpful and prompt with his replies. John met us on arrival and was very pleasant. He also popped in during our stay to check that all was well. The studio was as we expected from the listing. It was comfortable, with good heating and in a peaceful location. We travelled by car, but there was a bus stop within a stone's throw of the studio with a regular service to the city. This was our first experience of airbnb accommodation and we were impressed. "
58506,30497676,2022-02-08,27834692,Mirla,Studio Yindi was a fantastic place to stay. Very close to public transport and the shops. We travelled with 3 children and we were all very comfortable esoecially given we had to stay indoors for 2 days due to a once in ten year storm. Thank heavens for the free wifi! Both John and his wife were very helpful and kind.
58506,14072935,2022-02-08,11108575,Jessi,"Highly recommend! My family and I really enjoyed staying in Studio Yindi! The studio was big enough for us and just right for us! Simply it had got everything we needed, hot shower, cosy sofa, big beds, evern kitchen utilities! The owner, Mr. John Young was very helpful in every way! We would definitely stay in Stuido Yindi if we have another chance to visit Sydney! "
58506,22521965,2022-02-08,6690154,Craig,"The description of the property was accurate and correct. It was on a very quiet street, a stones throw from the major suburbs of Mosman and Neutral Bay. John had left the light on for our arrival and was in touch often before we arrived, to make sure everything was OK (and it was).
<br/>
<br/>The studio could easily sleep for and although it was only the two of us, it would be fine for a small family or close group.
<br/>
<br/>We left Canberra at 3:15 on Friday, arrived at Studio Yindi, dropped the bags off and were in Circular Quay by 7:30pm.
<br/>
<br/>The Mosman ferry terminal was a 5 minute drive and perfect for getting across to the City.
<br/>
<br/>All in all very good."
58506,23888034,2022-02-08,11831939,Rod," After a three week stay in this light and airy garden studio, we were most reluctant to leave.  As well as the excellent location with good public transport, we enjoyed the peace and quiet of the back garden, and found the studio itself well equipped, functional, and spacious.  The open plan area was flooded with light on the dullest of days, and John, our host, was helpful and very friendly, with advice on a range of subjects.  "
58506,22287386,2022-02-08,4194055,Patricia,"John made good contact with us and gave us a warm welcome. We found the area very quiet and safe with the convenience of a nearby Bus 243 to the city or many services from Military Road.
<br/>The space is as described and more than adequate for a family or group of four. We slept soundly on a very comfortable bed after lovely hot showers. 
<br/>John suggested the Mosman Rowers Club which we included on the Cremorne Point-Mosman Wharf (Website hidden by Airbnb) absolute must for everyone. Bus to city, ferry to Cremorne Point, walk to the Light House right along Sydney Harbour then back to Mosman Wharf to have a delectable, reasonably priced lunch/drinks on the balcony at the (Website hidden by Airbnb) not miss the detour to the Elephant Ear garden! Then a ferry back to Circular Quay. 
<br/>Thank you John
<br/>"
58506,25385758,2022-02-08,22669575,Haziq,The apartment was nice and spacious with plenty of natural light. It was also situated in a peaceful and quiet neighbourhood and not too far off Manly beach.
58506,30202301,2022-02-08,23632479,Yolanda,"Our time at John's place was fantastic! We felt very welcome. John and Pamela are very nice people and they are always willing to help. The place is beautiful and quiet although there are also some restaurants, stores and cafes close to the house, about a 10-15min walk. I highly recommend to stay with John and Pamela they will definitely help you feel safe and comfortable."
58506,29829992,2022-02-08,27862809,Susie,"John was very welcoming and went out of his way to ensure me and my family settled in on arrival.(Family with 2 you children). 
<br/>The apartment is a good size, with heaps of space and well provided for, with a lovely garden too. The location is residential and the buses do work well, but if you don't want to use public transport then you would probably prefer to have a car if staying here. 
<br/>This apartment had everything we needed and was excellent value for money. "
58506,29035556,2022-02-08,25775892,Sarah,"host is very friendly, the studio apartment was perfect! nice place, definately wld like to stay again."
58506,28695159,2022-02-08,16977457,Santosha,"John made sure we were welcome but was also very respectful of our privacy. The ad was accurate and the neighbourhood was very beautiful, very close to town and the water. The unit was exactly what we needed, simple, functional, tidy, quiet, private. Would stay here again."
58506,28157184,2022-02-08,16224822,Amanda,"We have a fantastic time in Sydney and our host John made us feel at home. John was very helpful, especially with directions and information about the area of Mosman. Thank you John for all your help and hospitality. Regards Amanda, Sree and Priya "
58506,27871416,2022-02-08,25296288,Rafaela,"Ruhiges, sehr schönes, gehobenes Quartier mit sehr guten Busanbindungen zum Stadtzentrum. John ist freundlich, unkompliziert  und hilfreich. Wir haben uns willkommen gefühlt."
58506,24908120,2022-02-08,9722144,Doux Reveurs,"We had 3 wonderfull weeks at studio yindi. Perfect location in Mosman. 15 minutes from downtown by bus. Very easy to take the bus even with a child.The studio has everything you need, and is a very sunny place ! Close to shops and parcs for kids.<br/>The best thing for us was the time spent with Pamela and John, thank you so much to us. Hope we will come back one day. "
58506,27527105,2022-02-08,9343372,Darryl,Thoroughly enjoyed our time at Studio Yindi.  John was very welcoming and very helpful with any of our queries.  He supplied maps and bus timetables for our trip and public transport is an easy walk from Studio Yindi.  Everything we needed was right there for us.  Apartment was spacious and clean and tidy with plenty of linen and towels for our stay .  
58506,27159149,2022-02-08,5491140,Sachin,"We had a lovely stay at Studio Yindi in Feb 2015.
<br/>The studio was as described and seen in the pictures. We were arriving late, but John had provided all the arrival information clearly and in good time.
<br/>The facilities are ample and everything is in good working order and very clean.
<br/>As John had a spare day for clearing up, he allowed us to check out late on our last day which was great as we could go straight to the airport.
<br/>I would recommend anyone to stay at Studio Yindi and if in the area again, I would stay at Studio Yindi again."
58506,27775159,2022-02-08,28353108,Chanin,"John is the first host i booked on airbnb, and he made my experience so impressed. He explained about the house the location the neighborhood and asked me back to make sure that i still want to book the house. After he accepted the booking, he also sent me and email giving all information you needed. I don't even need to ask. Everything is provided as the description. The house looks exact the same as shown in the photos. There also a small surfboard provided which i took to the beach with me and had a lot of fun. John also came and greeted us when he had time. The location of the house is also good just 15 minutes drive from the city, very close. One problem that one of my friends said was sometimes you can heard the noise from upstairs but for me was not a big deal. Overall i was very happy about the house. Thank you, John for hosting us."
58506,26728572,2022-02-08,12111842,Anne Seneca,"Fin velkomst ved ankomst. Vi kom før lejligheden skulle være klar men John var meget gæstfri og tilbød at vi kunne være i hans hus indtil lejligheden var klar. 
<br/>"
58506,26448848,2022-02-08,25361616,Tim,"John allowed us to book in early and leave our cases  safe at the end. 
<br/>The room was very comfortable and meet all our needs for 3 days. John also helped us in finding good places to visit and was very helpful. "
58506,26040717,2022-02-08,1286226,Rodrigo,"We had a wonderful stay at Studio Yindi. John is a very friendly and helpful host. The location is perfect to explore the city, close to bus stops and comercial points. Sure we could stay here again."
58506,25840864,2022-02-08,23882372,Caroline,John was very welcoming and Studio Yindi was comfortable for our small family of 4.
58506,25626171,2022-02-08,4836995,Nikki,"Communication with John before and during our stay was excellent. He would always check if everything was okay.
<br/>The studio is exactly as described as are the photo's (I reckon it looks bigger in reality) and all the information John gives about (public) transport, sights etc. 
<br/>The bus stop just up the road was excellent for my mum (not too much walking) and takes you straight to Wynyard station where you can continue your trip from there. Apart from the city, we enjoyed cremorne point and a beer at the rowers. 
<br/>Our stay in Sydney was everything we hoped for and more.
<br/>Would definitely recommend studio Hindi and love to come again!"
58506,26971384,2022-02-08,11672711,Michael,We had a wonderful time at Studio Yindi - beautiful location and very spacious inside. The hosts were extremely kind and generous and went out of their way to give advice and help us navigate Sydney. Great experience!
58506,570559394096895133,2022-03-09,24089799,Damian,Fantastic place. Would stay there again
58506,574861804511299072,2022-03-09,8167115,Macarena,"We really enjoyed our stay at John & Pam's place. There was a lot of space to move around, which we appreciated as we were both working from the apartment. <br/>Communication was easy, and we loved the serenity of the neighbourhood, would definitely recommend it."
58506,566215164051745164,2022-03-09,406273583,Tony & Nanette,Very convenient location to Northern Beaches. Nice friendly owners.  Would recommend staying at Studio Yindi
58506,563954248539617738,2022-03-09,55345287,Anne,Quiet and very peaceful. The apartment was very spacious.
58506,561142755700940078,2022-03-09,30886881,Andrea,"Wonderful hosts, very friendly with great advice on things to do in the area. The studio is in an idyllic spot, amongst bush and peaceful. Clean, tidy and with all the amenities. We had a terrific time."
58506,597345126123747669,2022-04-12,298712891,Aki,Great location and wonderful place to stay. The host was very communicative and helpful.
58506,600971038687052589,2022-04-12,163772338,Yi Han (Hann),John is friendly and nice. The accommodation is accurate with the photos and spacious as well. I would recommend this place for a small group of friends or families. (:
58506,593724699227126506,2022-04-12,20051741,Samantha,John’s place was everything described and more. We loved our stay. Perfect location for a zoo trip and well set up for our young children. <br/>We will be back!
58506,591522588743337803,2022-04-12,296874804,Kathy,Description accurate. Lovely outlook.
58506,580658725495688314,2022-04-12,59282093,Peter,excellent location and very friendly hosts
58506,616963480116828812,2022-05-11,103595382,Caitlyn,Neat and tidy apartment with a well equipped kitchen and a lovely aspect over the garden.<br/>Helpful hosts with needs or questions.<br/>Beautiful quiet location in Mosman. A fifteen minute walk up to the shops for buses into the city.
58506,622673867144349916,2022-05-11,2058949,Emily,"Lovely weekend spent at Studio Yindi - listing was just as described and perfect for my family of four. John was a great host and welcomed us with a bottle of milk and wine. We will definitely stay again, thank you!"
58506,614811968861177167,2022-05-11,132377681,Karyn,Lovely hosts great set up in a good location.
58506,612529441984181048,2022-05-11,88856345,Adrian,"Studio Yindi is a fantastic facility, with good views, surprisingly spacious and for us it was conveniently located."
58506,611185022235956834,2022-05-11,195428922,Alana,"lovely hosts, great accommodation, great communication and really enjoyed our time there"
58506,609683211452859840,2022-05-11,29331196,Yvonne,Studio Yindi was lovely. Our hosts John and Pam were very kind and explained everything in detail. Only public transport is the bus but its frequent and super close so not an issue. Great value for the size and in a pretty location.
58506,608220083204042916,2022-05-11,139560608,Bronwen,"John and Pam’s place was a hidden and pleasurable place to stay, with easy interactions with the hosts and conveniences within walking distance."
58506,637276476926771671,2022-06-06,397891653,Johnny,"If you looking for a stay in Mosman, look no further -John is a great host, with first class communication and his space is great that ticks all the boxes."
58506,639404519191524707,2022-06-06,972240,Arianwen,"We absolutely loved staying at John and Pam’s place. It really is the perfect Airbnb, everything you could possibly need is provided, right down to nice olive oil and balsamic. We were there during a a cold snap and John made sure we had extra bedding. They even provided a little chair and table for our four year old to sit and draw. The place has stunning leafy views and a really welcoming feel. We hope to stay again! Thank you!"
58506,635823039049703364,2022-06-06,301739915,Maria Ysabel,Awesome hosts and a beautiful + affordable venue! Close to the venue and shops; lovely for a quick Sydney trip or a family vacation. John and Pam always made sure everything was alright and that we felt right at home (but better)!
58506,634376375452776953,2022-06-06,149934958,Alexander,"Good location if you’re staying doing things on North shore,  place was small but cosy with everything you need for a short stay. Great communication by host from booking till check out."
58506,632890345825650538,2022-06-06,160715341,Clarrence,"John's house was beautifully designed to fit travelers coming from all round the world, regardless of whether you are doing it with family or friends. The layout of the entire house is meant to provide the utmost flexibility for anyone to fit in perfectly, both for short and long-term stays.<br/><br/>I particularly loved the full glass doors and windows at the front of the house overlooking the small backyard! Although the TV could be slightly bigger, everything else was set up for anyone travelling both in winter or in the hotter months.<br/><br/>John himself was extremely communicative and responsive to every single query that I had, even coming down to meet us (he lives on the 2nd floor) and providing recommendations for local attractions. 10/10 would recommend to anyone looking for a quiet and beautiful house to live in Mosman, Sydney!"
58506,630683636303383750,2022-06-06,58304855,Rebecca,"Great communication with John. Quiet street. Bunk beds in the room were a little uncomfortable, very soft."
58506,624215143037845923,2022-06-06,448738503,Jaekwon,"Host was so kind and explain lots of things about restauran, mart, etc.<br/>Location is very good to travel the city. <br/>The room was so unique."
58506,620597176972395852,2022-06-06,403209659,Daryl,Exactly as described. A wonderful place with a very helpful owner. Would definitely stay here again.
58506,709654328888571537,2022-09-09,43646685,Visahan,"Our Stay was excellent, the location was perfect if you want to visit CBD often, but also not to stay in a congested area. Jhon gave some excellent suggestions regarding what places to visit, tried some of them and they were great"
58506,703212254587842449,2022-09-09,55235431,Jamaya,We had a lovely & comfortable stay at Johns place! Location was perfect for what we needed. Would recommend!
58506,701744359956200961,2022-09-09,377870001,Chantelle,John was a very helpful host.
58506,698788146174619897,2022-09-09,462703702,Athena,"We had a lovely stay, and this is  Great spot to explore North Sydney. John is very communicative and helpful, and his Taronga Zoo tips were top notch!"
58506,732125160469783929,2022-10-08,38355125,Margrit,"Wir nutzten dieses Studio um family in Sydney zu besuchen. Ist ideal gelegen, um zu Fuss einzukaufen, ÖV zu erreichen und Walks am nahegelegenen Wasser zu machen."
58506,723473988596790096,2022-10-08,9957847,Cindi,"Great location, big open style and it's great to look out at the view through those lovely huge windows! <br/>Queen bed is very comfy (if you like firmer mattresses), single beds could be better but kids wouldn't notice.<br/>Clean, with all things you need for any length of stay provided.<br/>Be aware that the studio is under the owners residence and there can be occasional noise."
58506,722086595822122126,2022-10-08,338465080,Petta,"Would definitely stay here again. Studio had everything available to make our stay comfortable, we were able to cook meals and had plenty of space to chill after busy days out sightseeing. Would recommend this stay to anyone."
58506,714003417169382385,2022-10-08,6054707,Elnaz,Thank you John- highly recommend a stay.
58506,749585802160608358,2022-11-03,23100541,Lani,"Convenient location, great on street parking which is very surprising in Mosman.  Well appointed property.  Value for money."
58506,744487704820969247,2022-11-03,81219503,Emma,"Nice green area with coastal walk. about 15min walk form the main street so keep that in mind for supplies. <br/><br/>The space gives strong shack vibes. Lots of books and coffee and tea options were provided, which was a nice touch."
58506,743063025632952100,2022-11-03,208425314,David,Everything you need
58506,740837450546314033,2022-11-03,48471871,Rachel,A treat. Felt so at home. Everything move and clean and comfortable. Will definitely stay again!
58506,738673583880621482,2022-11-03,449817298,Naresh,Stay was very comfortable. Location was great. Host was very helpful and accommodating.
58506,769776502258539340,2022-12-10,34895637,Jessica,"Studio Yindi provided a peaceful base for a family reunion.  Although it looks tiny on the AirBnb website, it is surprisingly roomy, and had everything we needed. John and Pamela could not have been more helpful and flexible to our needs.  We felt completely at home.  <br/>There is parking for a car on the street, and it is a short walk (although uphill in one direction) to the bus for the City, and all other points."
58506,774198278084841483,2022-12-10,5076840,Nick,"My family (wife and two children) stayed here for a week while we were in Mosman for a wedding. John was amazing at communicating, he even endeavoured to look for a babysitter for us, as we had no contacts in Sydney. <br/>The space is way bigger than the photos suggest, our kids loved the bunk and toys that were there. <br/>I went to a few other Airbnbs in Mosman during the week and this was by far the best value and our visitors who came for tea loved our little garden with a glimpse of the sea. <br/><br/>Staying here feels like staying at a family friends house. It’s not glam, but you are at ease with how welcome and comfortable you feel. <br/><br/>There were a few cons- there is a lot of construction noise coming from the renovation next door. We were out all the time so it didn’t bother us. <br/><br/>Overall it’s value for money and couldn’t rate John’s responsiveness and attention to us more highly."
