,Date,Company Name,Link,Score
7625,2023-05-25,Migdal Insurance & Financial Holdings Ltd.,https://www.sustainalytics.com/esg-rating/migdal-insurance-financial-holdings-ltd/1008761203,"40.0


 
 
 
 
 


High ESG Risk"
7626,2023-05-25,Migros Ticaret AS,https://www.sustainalytics.com/esg-rating/migros-ticaret-as/1060052294,"13.8


 
 
 
 
 


Low ESG Risk"
7627,2023-05-25,"Milbon Co., Ltd.",https://www.sustainalytics.com/esg-rating/milbon-co-ltd/1013564613,"32.4


 
 
 
 
 


High ESG Risk"
7628,2023-05-25,MilDef Group AB,https://www.sustainalytics.com/esg-rating/mildef-group-ab/2004906766,"17.7


 
 
 
 
 


Low ESG Risk"
7629,2023-05-25,Military Commercial Joint Stock Bank,https://www.sustainalytics.com/esg-rating/military-commercial-joint-stock-bank/1059762726,"35.8


 
 
 
 
 


High ESG Risk"
7630,2023-05-25,"Milkyway Chemical Supply Chain Service Co., Ltd.",https://www.sustainalytics.com/esg-rating/milkyway-chemical-supply-chain-service-co-ltd/2004802161,"19.0


 
 
 
 
 


Low ESG Risk"
7631,2023-05-25,Millat Tractors Ltd.,https://www.sustainalytics.com/esg-rating/millat-tractors-ltd/1008753756,"23.6


 
 
 
 
 


Medium ESG Risk"
7632,2023-05-25,"Miller Industries, Inc. (Tennessee)",https://www.sustainalytics.com/esg-rating/miller-industries-inc-tennessee/1008216058,"33.7


 
 
 
 
 


High ESG Risk"
7633,2023-05-25,"MillerKnoll, Inc.",https://www.sustainalytics.com/esg-rating/millerknoll-inc/1007907677,"8.1


 
 
 
 
 


Negligible ESG Risk"
7634,2023-05-25,Millicom International Cellular SA,https://www.sustainalytics.com/esg-rating/millicom-international-cellular-sa/1007909900,"21.6


 
 
 
 
 


Medium ESG Risk"
7635,2023-05-25,"Mills Locação, Serviços e Logística SA",https://www.sustainalytics.com/esg-rating/mills-loca-o-servi-os-e-log-stica-sa/1043500440,"23.1


 
 
 
 
 


Medium ESG Risk"
7636,2023-05-25,"Mimasu Semiconductor Industry Co., Ltd.",https://www.sustainalytics.com/esg-rating/mimasu-semiconductor-industry-co-ltd/1008756174,"24.2


 
 
 
 
 


Medium ESG Risk"
7637,2023-05-25,"MiMedx Group, Inc.",https://www.sustainalytics.com/esg-rating/mimedx-group-inc/1043839276,"27.5


 
 
 
 
 


Medium ESG Risk"
7638,2023-05-25,Mincor Resources NL,https://www.sustainalytics.com/esg-rating/mincor-resources-nl/1008760666,"46.0


 
 
 
 
 


Severe ESG Risk"
7639,2023-05-25,"Mind Medicine (MindMed), Inc.",https://www.sustainalytics.com/esg-rating/mind-medicine-mindmed-inc/2007678917,"46.6


 
 
 
 
 


Severe ESG Risk"
7640,2023-05-25,Minda Corp. Ltd.,https://www.sustainalytics.com/esg-rating/minda-corp-ltd/1032583654,"12.7


 
 
 
 
 


Low ESG Risk"
7641,2023-05-25,Mindspace Business Parks REIT,https://www.sustainalytics.com/esg-rating/mindspace-business-parks-reit/2007584596,"14.3


 
 
 
 
 


Low ESG Risk"
7642,2023-05-25,"Minebea Mitsumi, Inc.",https://www.sustainalytics.com/esg-rating/minebea-mitsumi-inc/1008752246,"22.3


 
 
 
 
 


Medium ESG Risk"
7643,2023-05-25,Minera México SA de CV,https://www.sustainalytics.com/esg-rating/minera-m-xico-sa-de-cv/2000595228,"51.7


 
 
 
 
 


Severe ESG Risk"
7644,2023-05-25,Mineral Resources Ltd.,https://www.sustainalytics.com/esg-rating/mineral-resources-ltd/1035749780,"27.5


 
 
 
 
 


Medium ESG Risk"
7645,2023-05-25,"Minerals Technologies, Inc.",https://www.sustainalytics.com/esg-rating/minerals-technologies-inc/1008198549,"21.1


 
 
 
 
 


Medium ESG Risk"
7646,2023-05-25,Mineros SA,https://www.sustainalytics.com/esg-rating/mineros-sa/1028380713,"26.1


 
 
 
 
 


Medium ESG Risk"
7647,2023-05-25,Minerva SA,https://www.sustainalytics.com/esg-rating/minerva-sa/1044192049,"31.8


 
 
 
 
 


High ESG Risk"
7648,2023-05-25,"Ming Yang Smart Energy Group Co., Ltd.",https://www.sustainalytics.com/esg-rating/ming-yang-smart-energy-group-co-ltd/2001120021,"27.9


 
 
 
 
 


Medium ESG Risk"
7649,2023-05-25,Ming Yuan Cloud Group Holdings Ltd.,https://www.sustainalytics.com/esg-rating/ming-yuan-cloud-group-holdings-ltd/2007934250,"25.5


 
 
 
 
 


Medium ESG Risk"
7650,2023-05-25,MINISO Group Holding Ltd.,https://www.sustainalytics.com/esg-rating/miniso-group-holding-ltd/2008197746,"21.8


 
 
 
 
 


Medium ESG Risk"
7651,2023-05-25,"Ministop Co., Ltd.",https://www.sustainalytics.com/esg-rating/ministop-co-ltd/1008760125,"29.5


 
 
 
 
 


Medium ESG Risk"
7652,2023-05-25,"Minor International Public Co., Ltd.",https://www.sustainalytics.com/esg-rating/minor-international-public-co-ltd/1008757406,"27.1


 
 
 
 
 


Medium ESG Risk"
7653,2023-05-25,Minsur SA,https://www.sustainalytics.com/esg-rating/minsur-sa/1008758366,"40.0


 
 
 
 
 


High ESG Risk"
7654,2023-05-25,Minth Group Ltd.,https://www.sustainalytics.com/esg-rating/minth-group-ltd/1030899518,"21.5


 
 
 
 
 


Medium ESG Risk"
7655,2023-05-25,Minto Apartment Real Estate Investment Trust,https://www.sustainalytics.com/esg-rating/minto-apartment-real-estate-investment-trust/2006162781,"14.8


 
 
 
 
 


Low ESG Risk"
7656,2023-05-25,Mips AB,https://www.sustainalytics.com/esg-rating/mips-ab/1086701762,"11.0


 
 
 
 
 


Low ESG Risk"
7657,2023-05-25,"Miquel y Costas & Miquel, SA",https://www.sustainalytics.com/esg-rating/miquel-y-costas-miquel-sa/1008760408,"21.0


 
 
 
 
 


Medium ESG Risk"
7658,2023-05-25,"MIRAE ASSET Life Insurance Co., Ltd.",https://www.sustainalytics.com/esg-rating/mirae-asset-life-insurance-co-ltd/1013752917,"25.5


 
 
 
 
 


Medium ESG Risk"
7659,2023-05-25,"Mirae Asset Securities Co., Ltd.",https://www.sustainalytics.com/esg-rating/mirae-asset-securities-co-ltd/1008754333,"23.6


 
 
 
 
 


Medium ESG Risk"
7660,2023-05-25,MIRAI Corp.,https://www.sustainalytics.com/esg-rating/mirai-corp/2005016641,"18.8


 
 
 
 
 


Low ESG Risk"
7661,2023-05-25,MIRAIT One Corp.,https://www.sustainalytics.com/esg-rating/mirait-one-corp/1008759582,"37.9


 
 
 
 
 


High ESG Risk"
7662,2023-05-25,"Mirarth Holdings, Inc.",https://www.sustainalytics.com/esg-rating/mirarth-holdings-inc/1013411501,"17.7


 
 
 
 
 


Low ESG Risk"
7663,2023-05-25,"Mirati Therapeutics, Inc.",https://www.sustainalytics.com/esg-rating/mirati-therapeutics-inc/1007999516,"27.2


 
 
 
 
 


Medium ESG Risk"
7664,2023-05-25,"Miroku Jyoho Service Co., Ltd.",https://www.sustainalytics.com/esg-rating/miroku-jyoho-service-co-ltd/1008761422,"25.5


 
 
 
 
 


Medium ESG Risk"
7665,2023-05-25,"Mirum Pharmaceuticals, Inc.",https://www.sustainalytics.com/esg-rating/mirum-pharmaceuticals-inc/2006603367,"32.2


 
 
 
 
 


High ESG Risk"
7666,2023-05-25,Mirvac Group,https://www.sustainalytics.com/esg-rating/mirvac-group/1012371224,"10.5


 
 
 
 
 


Low ESG Risk"
7667,2023-05-25,Mirvac Group Finance Ltd.,https://www.sustainalytics.com/esg-rating/mirvac-group-finance-ltd/1042358673,"11.3


 
 
 
 
 


Low ESG Risk"
7668,2023-05-25,MISC Bhd.,https://www.sustainalytics.com/esg-rating/misc-bhd/1008753232,"17.7


 
 
 
 
 


Low ESG Risk"
7669,2023-05-25,Misr Fertilizers Production Co. MOPCO,https://www.sustainalytics.com/esg-rating/misr-fertilizers-production-co-mopco/2004974776,"44.6


 
 
 
 
 


Severe ESG Risk"
7670,2023-05-25,"Mission Produce, Inc.",https://www.sustainalytics.com/esg-rating/mission-produce-inc/2001223493,"38.2


 
 
 
 
 


High ESG Risk"
7671,2023-05-25,"Mister Car Wash, Inc.",https://www.sustainalytics.com/esg-rating/mister-car-wash-inc/2008896581,"16.7


 
 
 
 
 


Low ESG Risk"
7672,2023-05-25,"MISUMI Group, Inc.",https://www.sustainalytics.com/esg-rating/misumi-group-inc/1010323788,"34.9


 
 
 
 
 


High ESG Risk"
7673,2023-05-25,MiTAC Holdings Corp.,https://www.sustainalytics.com/esg-rating/mitac-holdings-corp/1254004862,"17.2


 
 
 
 
 


Low ESG Risk"
7674,2023-05-25,"Mitani Sekisan Co., Ltd.",https://www.sustainalytics.com/esg-rating/mitani-sekisan-co-ltd/1013424871,"41.5


 
 
 
 
 


Severe ESG Risk"
7675,2023-05-25,Mitchells & Butlers Plc,https://www.sustainalytics.com/esg-rating/mitchells-butlers-plc/1011693764,"25.6


 
 
 
 
 


Medium ESG Risk"
7676,2023-05-25,"Mitek Systems, Inc.",https://www.sustainalytics.com/esg-rating/mitek-systems-inc/1008166832,"21.1


 
 
 
 
 


Medium ESG Risk"
7677,2023-05-25,Mithra Pharmaceuticals SA,https://www.sustainalytics.com/esg-rating/mithra-pharmaceuticals-sa/1178045706,"39.7


 
 
 
 
 


High ESG Risk"
7678,2023-05-25,MITIE Group Plc,https://www.sustainalytics.com/esg-rating/mitie-group-plc/1008755945,"12.5


 
 
 
 
 


Low ESG Risk"
7679,2023-05-25,Mitsuba Corp.,https://www.sustainalytics.com/esg-rating/mitsuba-corp/1008756846,"26.4


 
 
 
 
 


Medium ESG Risk"
7680,2023-05-25,Mitsubishi Chemical Group Corp.,https://www.sustainalytics.com/esg-rating/mitsubishi-chemical-group-corp/1008572315,"35.1


 
 
 
 
 


High ESG Risk"
7681,2023-05-25,Mitsubishi Corp.,https://www.sustainalytics.com/esg-rating/mitsubishi-corp/1008402407,"20.8


 
 
 
 
 


Medium ESG Risk"
7682,2023-05-25,Mitsubishi Electric Corp.,https://www.sustainalytics.com/esg-rating/mitsubishi-electric-corp/1008752148,"24.2


 
 
 
 
 


Medium ESG Risk"
7683,2023-05-25,"Mitsubishi Estate Co., Ltd.",https://www.sustainalytics.com/esg-rating/mitsubishi-estate-co-ltd/1008752071,"17.4


 
 
 
 
 


Low ESG Risk"
7684,2023-05-25,Mitsubishi Estate Logistics REIT Investment Corp.,https://www.sustainalytics.com/esg-rating/mitsubishi-estate-logistics-reit-investment-corp/2005365906,"18.4


 
 
 
 
 


Low ESG Risk"
7685,2023-05-25,"Mitsubishi Gas Chemical Co., Inc.",https://www.sustainalytics.com/esg-rating/mitsubishi-gas-chemical-co-inc/1008752902,"27.8


 
 
 
 
 


Medium ESG Risk"
7686,2023-05-25,Mitsubishi HC Capital Inc.,https://www.sustainalytics.com/esg-rating/mitsubishi-hc-capital-inc/2008755890,"24.1


 
 
 
 
 


Medium ESG Risk"
7687,2023-05-25,"Mitsubishi Heavy Industries, Ltd.",https://www.sustainalytics.com/esg-rating/mitsubishi-heavy-industries-ltd/1008618004,"30.5


 
 
 
 
 


High ESG Risk"
7688,2023-05-25,"Mitsubishi Logisnext Co., Ltd.",https://www.sustainalytics.com/esg-rating/mitsubishi-logisnext-co-ltd/1008758912,"35.2


 
 
 
 
 


High ESG Risk"
7689,2023-05-25,Mitsubishi Logistics Corp.,https://www.sustainalytics.com/esg-rating/mitsubishi-logistics-corp/1008752556,"19.7


 
 
 
 
 


Low ESG Risk"
7690,2023-05-25,Mitsubishi Materials Corp.,https://www.sustainalytics.com/esg-rating/mitsubishi-materials-corp/1008754455,"49.8


 
 
 
 
 


Severe ESG Risk"
7691,2023-05-25,Mitsubishi Motors Corp.,https://www.sustainalytics.com/esg-rating/mitsubishi-motors-corp/1008754406,"30.9


 
 
 
 
 


High ESG Risk"
7692,2023-05-25,"Mitsubishi Pencil Co., Ltd.",https://www.sustainalytics.com/esg-rating/mitsubishi-pencil-co-ltd/1008758896,"11.3


 
 
 
 
 


Low ESG Risk"
7693,2023-05-25,"Mitsubishi Research Institute, Inc.",https://www.sustainalytics.com/esg-rating/mitsubishi-research-institute-inc/1014341424,"21.5


 
 
 
 
 


Medium ESG Risk"
7694,2023-05-25,"Mitsubishi Shokuhin Co., Ltd.",https://www.sustainalytics.com/esg-rating/mitsubishi-shokuhin-co-ltd/1008760657,"23.8


 
 
 
 
 


Medium ESG Risk"
7695,2023-05-25,"Mitsubishi UFJ Financial Group, Inc.",https://www.sustainalytics.com/esg-rating/mitsubishi-ufj-financial-group-inc/1010334883,"18.3


 
 
 
 
 


Low ESG Risk"
7696,2023-05-25,Mitsuboshi Belting Ltd.,https://www.sustainalytics.com/esg-rating/mitsuboshi-belting-ltd/1008754324,"31.0


 
 
 
 
 


High ESG Risk"
7697,2023-05-25,"Mitsui & Co., Ltd.",https://www.sustainalytics.com/esg-rating/mitsui-co-ltd/1007970075,"16.5


 
 
 
 
 


Low ESG Risk"
7698,2023-05-25,"Mitsui Chemicals, Inc.",https://www.sustainalytics.com/esg-rating/mitsui-chemicals-inc/1008752547,"23.5


 
 
 
 
 


Medium ESG Risk"
7699,2023-05-25,"Mitsui DM Sugar Holdings Co., Ltd.",https://www.sustainalytics.com/esg-rating/mitsui-dm-sugar-holdings-co-ltd/1008758751,"40.3


 
 
 
 
 


Severe ESG Risk"
7700,2023-05-25,"MITSUI E&S Co., Ltd.",https://www.sustainalytics.com/esg-rating/mitsui-e-s-co-ltd/1008752703,"48.0


 
 
 
 
 


Severe ESG Risk"
7701,2023-05-25,"Mitsui Fudosan Co., Ltd.",https://www.sustainalytics.com/esg-rating/mitsui-fudosan-co-ltd/1008753347,"23.0


 
 
 
 
 


Medium ESG Risk"
7702,2023-05-25,"Mitsui Fudosan Logistics Park, Inc.",https://www.sustainalytics.com/esg-rating/mitsui-fudosan-logistics-park-inc/1379087773,"15.4


 
 
 
 
 


Low ESG Risk"
7703,2023-05-25,"Mitsui High-tec, Inc.",https://www.sustainalytics.com/esg-rating/mitsui-high-tec-inc/1008758904,"45.6


 
 
 
 
 


Severe ESG Risk"
7704,2023-05-25,"Mitsui Matsushima Holdings Co., Ltd.",https://www.sustainalytics.com/esg-rating/mitsui-matsushima-holdings-co-ltd/1008759268,"29.5


 
 
 
 
 


Medium ESG Risk"
7705,2023-05-25,"Mitsui Mining & Smelting Co., Ltd.",https://www.sustainalytics.com/esg-rating/mitsui-mining-smelting-co-ltd/1008752663,"39.4


 
 
 
 
 


High ESG Risk"
7706,2023-05-25,"Mitsui O.S.K. Lines, Ltd.",https://www.sustainalytics.com/esg-rating/mitsui-o-s-k-lines-ltd/1008752573,"22.0


 
 
 
 
 


Medium ESG Risk"
7707,2023-05-25,"MITSUI-SOKO HOLDINGS Co., Ltd.",https://www.sustainalytics.com/esg-rating/mitsui-soko-holdings-co-ltd/1008758082,"18.7


 
 
 
 
 


Low ESG Risk"
7708,2023-05-25,"Mitsuuroko Group Holdings Co., Ltd.",https://www.sustainalytics.com/esg-rating/mitsuuroko-group-holdings-co-ltd/1008759005,"42.8


 
 
 
 
 


Severe ESG Risk"
7709,2023-05-25,"Miura Co., Ltd.",https://www.sustainalytics.com/esg-rating/miura-co-ltd/1008759038,"34.1


 
 
 
 
 


High ESG Risk"
7710,2023-05-25,Mivne Real Estate (K.D) Ltd.,https://www.sustainalytics.com/esg-rating/mivne-real-estate-k-d-ltd/2000500637,"19.4


 
 
 
 
 


Low ESG Risk"
7711,2023-05-25,"Miwon Commercial Co., Ltd.",https://www.sustainalytics.com/esg-rating/miwon-commercial-co-ltd/2000505224,"43.6


 
 
 
 
 


Severe ESG Risk"
7712,2023-05-25,"Miwon Specialty Chemical Co., Ltd.",https://www.sustainalytics.com/esg-rating/miwon-specialty-chemical-co-ltd/2005235980,"38.8


 
 
 
 
 


High ESG Risk"
7713,2023-05-25,"MIXI, Inc.",https://www.sustainalytics.com/esg-rating/mixi-inc/1036567707,"24.4


 
 
 
 
 


Medium ESG Risk"
7714,2023-05-25,Mizrahi Tefahot Bank Ltd.,https://www.sustainalytics.com/esg-rating/mizrahi-tefahot-bank-ltd/1008752871,"24.3


 
 
 
 
 


Medium ESG Risk"
7715,2023-05-25,"Mizuho Financial Group, Inc.",https://www.sustainalytics.com/esg-rating/mizuho-financial-group-inc/1008928514,"20.3


 
 
 
 
 


Medium ESG Risk"
7716,2023-05-25,"Mizuho Leasing Co., Ltd.",https://www.sustainalytics.com/esg-rating/mizuho-leasing-co-ltd/1013345598,"32.1


 
 
 
 
 


High ESG Risk"
7717,2023-05-25,Mizuno Corp.,https://www.sustainalytics.com/esg-rating/mizuno-corp/1008753800,"12.2


 
 
 
 
 


Low ESG Risk"
7718,2023-05-25,MJ Gleeson Plc,https://www.sustainalytics.com/esg-rating/mj-gleeson-plc/1008753919,"18.8


 
 
 
 
 


Low ESG Risk"
7719,2023-05-25,MK Restaurant Group PCL,https://www.sustainalytics.com/esg-rating/mk-restaurant-group-pcl/1236513103,"27.5


 
 
 
 
 


Medium ESG Risk"
7720,2023-05-25,"MKS Instruments, Inc.",https://www.sustainalytics.com/esg-rating/mks-instruments-inc/1008276597,"11.6


 
 
 
 
 


Low ESG Risk"
7721,2023-05-25,MLP Saglik Hizmetleri AS,https://www.sustainalytics.com/esg-rating/mlp-saglik-hizmetleri-as/2004487340,"33.5


 
 
 
 
 


High ESG Risk"
7722,2023-05-25,MLP SE,https://www.sustainalytics.com/esg-rating/mlp-se/1008758069,"34.9


 
 
 
 
 


High ESG Risk"
7723,2023-05-25,"MLS Co., Ltd.",https://www.sustainalytics.com/esg-rating/mls-co-ltd/2003154710,"32.1


 
 
 
 
 


High ESG Risk"
7724,2023-05-25,MMC Norilsk Nickel PJSC,https://www.sustainalytics.com/esg-rating/mmc-norilsk-nickel-pjsc/1010299448,"45.1


 
 
 
 
 


Severe ESG Risk"
7725,2023-05-25,MMG Ltd.,https://www.sustainalytics.com/esg-rating/mmg-ltd/1008760030,"45.8


 
 
 
 
 


Severe ESG Risk"
7726,2023-05-25,Mo-BRUK SA,https://www.sustainalytics.com/esg-rating/mo-bruk-sa/2002835011,"25.5


 
 
 
 
 


Medium ESG Risk"
7727,2023-05-25,Moat Homes Finance Plc,https://www.sustainalytics.com/esg-rating/moat-homes-finance-plc/2003363017,"26.8


 
 
 
 
 


Medium ESG Risk"
7728,2023-05-25,Moberg Pharma AB,https://www.sustainalytics.com/esg-rating/moberg-pharma-ab/1043127078,"32.6


 
 
 
 
 


High ESG Risk"
7729,2023-05-25,Mobile Telecommunications Co. KSC,https://www.sustainalytics.com/esg-rating/mobile-telecommunications-co-ksc/1015569973,"26.4


 
 
 
 
 


Medium ESG Risk"
7730,2023-05-25,Mobile Telecommunications Co. Saudi Arabia,https://www.sustainalytics.com/esg-rating/mobile-telecommunications-co-saudi-arabia/1050344758,"28.0


 
 
 
 
 


Medium ESG Risk"
7731,2023-05-25,Mobile TeleSystems PJSC,https://www.sustainalytics.com/esg-rating/mobile-telesystems-pjsc/1008405380,"29.3


 
 
 
 
 


Medium ESG Risk"
7732,2023-05-25,Mobile World Investment Corp.,https://www.sustainalytics.com/esg-rating/mobile-world-investment-corp/1042935723,"20.9


 
 
 
 
 


Medium ESG Risk"
7733,2023-05-25,mobilezone holding ag,https://www.sustainalytics.com/esg-rating/mobilezone-holding-ag/1020366848,"15.1


 
 
 
 
 


Low ESG Risk"
7734,2023-05-25,Mobimo Holding AG,https://www.sustainalytics.com/esg-rating/mobimo-holding-ag/1030648289,"14.6


 
 
 
 
 


Low ESG Risk"
7735,2023-05-25,"Mobvista, Inc.",https://www.sustainalytics.com/esg-rating/mobvista-inc/2006224191,"26.6


 
 
 
 
 


Medium ESG Risk"
7736,2023-05-25,"Mochida Pharmaceutical Co., Ltd.",https://www.sustainalytics.com/esg-rating/mochida-pharmaceutical-co-ltd/1008752638,"32.0


 
 
 
 
 


High ESG Risk"
7737,2023-05-25,"MODEC, Inc.",https://www.sustainalytics.com/esg-rating/modec-inc/1013600927,"26.5


 
 
 
 
 


Medium ESG Risk"
7738,2023-05-25,"Model N, Inc.",https://www.sustainalytics.com/esg-rating/model-n-inc/1008019435,"22.7


 
 
 
 
 


Medium ESG Risk"
7739,2023-05-25,Modern Times Group MTG AB,https://www.sustainalytics.com/esg-rating/modern-times-group-mtg-ab/1008287152,"13.6


 
 
 
 
 


Low ESG Risk"
7740,2023-05-25,"Moderna, Inc.",https://www.sustainalytics.com/esg-rating/moderna-inc/2006587546,"23.1


 
 
 
 
 


Medium ESG Risk"
7741,2023-05-25,MODETOUR NETWORK Inc.,https://www.sustainalytics.com/esg-rating/modetour-network-inc/1031124937,"37.9


 
 
 
 
 


High ESG Risk"
7742,2023-05-25,Modine Manufacturing Co.,https://www.sustainalytics.com/esg-rating/modine-manufacturing-co/1008167084,"20.4


 
 
 
 
 


Medium ESG Risk"
7743,2023-05-25,"ModivCare, Inc.",https://www.sustainalytics.com/esg-rating/modivcare-inc/1007911644,"20.4


 
 
 
 
 


Medium ESG Risk"
7744,2023-05-25,Moelis & Co.,https://www.sustainalytics.com/esg-rating/moelis-co/1267912819,"30.0


 
 
 
 
 


Medium ESG Risk"
7745,2023-05-25,"Mohawk Industries, Inc.",https://www.sustainalytics.com/esg-rating/mohawk-industries-inc/1007909916,"14.3


 
 
 
 
 


Low ESG Risk"
7746,2023-05-25,MOL Hungarian Oil & Gas Plc,https://www.sustainalytics.com/esg-rating/mol-hungarian-oil-gas-plc/1008758724,"25.7


 
 
 
 
 


Medium ESG Risk"
7747,2023-05-25,Molecular Partners AG,https://www.sustainalytics.com/esg-rating/molecular-partners-ag/1040555310,"24.8


 
 
 
 
 


Medium ESG Risk"
7748,2023-05-25,Molex Electronic Technologies LLC,https://www.sustainalytics.com/esg-rating/molex-electronic-technologies-llc/1261092985,"14.2


 
 
 
 
 


Low ESG Risk"
7749,2023-05-25,"Molina Healthcare, Inc.",https://www.sustainalytics.com/esg-rating/molina-healthcare-inc/1011985763,"28.2


 
 
 
 
 


Medium ESG Risk"
7750,2023-05-25,Mölnlycke Health Care AB,https://www.sustainalytics.com/esg-rating/m-lnlycke-health-care-ab/1008437313,"19.2


 
 
 
 
 


Low ESG Risk"
7751,2023-05-25,Molson Coors Beverage Co.,https://www.sustainalytics.com/esg-rating/molson-coors-beverage-co/1008142011,"21.3


 
 
 
 
 


Medium ESG Risk"
7752,2023-05-25,Molten Ventures Plc,https://www.sustainalytics.com/esg-rating/molten-ventures-plc/1007900743,"10.7


 
 
 
 
 


Low ESG Risk"
7753,2023-05-25,Moment Group AB,https://www.sustainalytics.com/esg-rating/moment-group-ab/1017099637,"20.5


 
 
 
 
 


Medium ESG Risk"
7754,2023-05-25,"Momentive Global, Inc.",https://www.sustainalytics.com/esg-rating/momentive-global-inc/2005061105,"24.2


 
 
 
 
 


Medium ESG Risk"
7755,2023-05-25,Momentum Metropolitan Holdings Ltd.,https://www.sustainalytics.com/esg-rating/momentum-metropolitan-holdings-ltd/1030153683,"20.1


 
 
 
 
 


Medium ESG Risk"
7756,2023-05-25,"Momentus, Inc.",https://www.sustainalytics.com/esg-rating/momentus-inc/2009081350,"40.1


 
 
 
 
 


Severe ESG Risk"
7757,2023-05-25,"momo.com, Inc.",https://www.sustainalytics.com/esg-rating/momo-com-inc/1087114767,"24.0


 
 
 
 
 


Medium ESG Risk"
7758,2023-05-25,Monadelphous Group Ltd.,https://www.sustainalytics.com/esg-rating/monadelphous-group-ltd/1008756746,"34.8


 
 
 
 
 


High ESG Risk"
7759,2023-05-25,"Monalisa Group Co., Ltd.",https://www.sustainalytics.com/esg-rating/monalisa-group-co-ltd/2005595933,"31.6


 
 
 
 
 


High ESG Risk"
7760,2023-05-25,"Monarch Casino & Resort, Inc.",https://www.sustainalytics.com/esg-rating/monarch-casino-resort-inc/1008216207,"29.7


 
 
 
 
 


Medium ESG Risk"
7761,2023-05-25,Moncler SpA,https://www.sustainalytics.com/esg-rating/moncler-spa/1028289780,"10.1


 
 
 
 
 


Low ESG Risk"
7762,2023-05-25,monday.com Ltd.,https://www.sustainalytics.com/esg-rating/monday-com-ltd/2003501686,"18.9


 
 
 
 
 


Low ESG Risk"
7763,2023-05-25,Monde Nissin Corp.,https://www.sustainalytics.com/esg-rating/monde-nissin-corp/2001768733,"38.8


 
 
 
 
 


High ESG Risk"
7764,2023-05-25,"Mondelez International, Inc.",https://www.sustainalytics.com/esg-rating/mondelez-international-inc/1008617939,"22.0


 
 
 
 
 


Medium ESG Risk"
7765,2023-05-25,Mondi Plc,https://www.sustainalytics.com/esg-rating/mondi-plc/1043417151,"11.6


 
 
 
 
 


Low ESG Risk"
7766,2023-05-25,"MONETA Money Bank, a.s.",https://www.sustainalytics.com/esg-rating/moneta-money-bank-a-s/1036265544,"16.5


 
 
 
 
 


Low ESG Risk"
7767,2023-05-25,"Monex Group, Inc.",https://www.sustainalytics.com/esg-rating/monex-group-inc/1019242449,"21.1


 
 
 
 
 


Medium ESG Risk"
7768,2023-05-25,"Money Forward, Inc.",https://www.sustainalytics.com/esg-rating/money-forward-inc/2003828156,"23.8


 
 
 
 
 


Medium ESG Risk"
7769,2023-05-25,"MoneyGram International, Inc.",https://www.sustainalytics.com/esg-rating/moneygram-international-inc/1017840455,"26.5


 
 
 
 
 


Medium ESG Risk"
7770,2023-05-25,Moneysupermarket.com Group Plc,https://www.sustainalytics.com/esg-rating/moneysupermarket-com-group-plc/1043781828,"17.6


 
 
 
 
 


Low ESG Risk"
7771,2023-05-25,"MongoDB, Inc.",https://www.sustainalytics.com/esg-rating/mongodb-inc/2001209852,"21.1


 
 
 
 
 


Medium ESG Risk"
7772,2023-05-25,Mongolian Mining Corp.,https://www.sustainalytics.com/esg-rating/mongolian-mining-corp/1121419351,"43.4


 
 
 
 
 


Severe ESG Risk"
7773,2023-05-25,"Monolithic Power Systems, Inc.",https://www.sustainalytics.com/esg-rating/monolithic-power-systems-inc/1010929872,"20.8


 
 
 
 
 


Medium ESG Risk"
7774,2023-05-25,Monongahela Power Co.,https://www.sustainalytics.com/esg-rating/monongahela-power-co/2000009055,"26.5


 
 
 
 
 


Medium ESG Risk"
7775,2023-05-25,"MonotaRO Co., Ltd.",https://www.sustainalytics.com/esg-rating/monotaro-co-ltd/1037885040,"27.4


 
 
 
 
 


Medium ESG Risk"
7776,2023-05-25,"Monro, Inc.",https://www.sustainalytics.com/esg-rating/monro-inc/1008197115,"11.8


 
 
 
 
 


Low ESG Risk"
7777,2023-05-25,Monster Beverage Corp.,https://www.sustainalytics.com/esg-rating/monster-beverage-corp/1008221975,"29.3


 
 
 
 
 


Medium ESG Risk"
7778,2023-05-25,"Montage Technology Co., Ltd.",https://www.sustainalytics.com/esg-rating/montage-technology-co-ltd/2005224489,"26.7


 
 
 
 
 


Medium ESG Risk"
7779,2023-05-25,Montana Aerospace AG,https://www.sustainalytics.com/esg-rating/montana-aerospace-ag/2008790864,"33.0


 
 
 
 
 


High ESG Risk"
7780,2023-05-25,"Montauk Renewables, Inc.",https://www.sustainalytics.com/esg-rating/montauk-renewables-inc/2008421201,"46.5


 
 
 
 
 


Severe ESG Risk"
7781,2023-05-25,"Monte Rosa Therapeutics, Inc.",https://www.sustainalytics.com/esg-rating/monte-rosa-therapeutics-inc/2008203204,"37.6


 
 
 
 
 


High ESG Risk"
7782,2023-05-25,MONTEA NV,https://www.sustainalytics.com/esg-rating/montea-nv/1037501589,"17.5


 
 
 
 
 


Low ESG Risk"
7783,2023-05-25,"Montnets Cloud Technology Group Co., Ltd.",https://www.sustainalytics.com/esg-rating/montnets-cloud-technology-group-co-ltd/2001025034,"33.4


 
 
 
 
 


High ESG Risk"
7784,2023-05-25,Montreal Port Authority,https://www.sustainalytics.com/esg-rating/montreal-port-authority/2001075151,"16.2


 
 
 
 
 


Low ESG Risk"
