Login,Title,Visible Rating,Work Life Balance,Culture Values,Career Opportunities,Compensation Benefits,Senior Management Approval,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management,Date,current_dummy,recommends_dummy,Business Outlook,CEO Approval,fulltime_dummy,dummy_rating,Final Rating,negative_title,negative_pros,negative_cons,negative_text_sentiment,Review Sentiment,negative_title_multilingual,negative_pros_multilingual,negative_cons_multilingual,negative_title_roberta,negative_pros_roberta,negative_cons_roberta,negative_title_yelp,negative_pros_yelp,negative_cons_yelp,negative_title_sst,negative_pros_sst,negative_cons_sst,pros_clean,cons_clean,topics_pros_clean,topics_cons_clean
already logged,Cording Operator and cross trained in many departments,5.0,4.0,5.0,5.0,4.0,,"November 17, 2017",Past,Cording Operator,"Valley, NC",Yes,Yes,Neutral,Full-time,I worked at 3M full-time for less than a year,"Great co workers, wonderful safety training and excellent benefits and plenty of room for moving up the ladder, as long as you're willing to work overtime and not be late to workj!","1st shift would have been excellent, but takes many years to achieve day hours!  3rd shift ALWAYS met quota and most likely was able to WAY out do 1st, or 2nd shift! Some of the ""white collar newbys from MN would come in without any knowledge of ME values and traditions and were sometimes JACKASSES! NOT ALL, BUT QUITE A FEW FOR SURE!😁",,2017-11-17,0,1,1,0,0,2,4.166666666666667,2.2100692050053667,1.2067029430158398,4.342044274623096,2.611585770437859,3.3884142295621413,3.3262607144965517,1.2438442620673216,3.6396259308176804,1.707654446916523,1.2003391082400028,3.380545659026964,3.3215436116840786,2.7209851830387093,3.627667791838833,1.3312101758924977,1.0002773804694098,4.9871654415155735,great co worker wonderful safety training excellent benefit plenty room moving ladder long youre willing work overtime late workj,st shift would excellent take many year achieve day hour rd shift always met quota likely wa able way st nd shift white collar newbys mn would come without knowledge value tradition sometimes jackass quite sure😁,-1,19
already logged,Slow yet Respectable,4.0,5.0,5.0,2.0,5.0,,"November 19, 2017",Current,Anonymous Employee,,Yes,Neutral,Neutral,Full-time,I have been working at 3M full-time for more than 5 years,"Great exposure to many different industries.  Wonderful co-workers. 
 Excellent focus on product development.",Slow to promote.  There are days when time stands still at 3M.  It's challenging to stand out when middle managers are distracted with their own workloads and rely heavily on performance review forms.  I think things will begin to change towards modernization when the people on the old pensions retire.,,2017-11-19,1,1,0,1,0,3,4.0,2.9234117992085635,1.2780883664575928,4.1742636290296655,2.8729315222696883,3.127068477730312,4.029561219772708,1.4825917537607716,2.5544361422076567,3.827132279091848,1.1130254275254503,4.276251992020688,4.073236062965638,2.933658434883616,3.0456828532254114,1.0142458297577557,1.0000505629058598,4.9493052111119225,great exposure many different industry wonderful coworkers excellent focus product development,slow promote day time stand still challenging stand middle manager distracted workload rely heavily performance review form think thing begin change towards modernization people old pension retire,6,-1
already logged,Project Manager,3.0,3.0,4.0,4.0,3.0,,"November 22, 2017",Past,Project Manager,"Reston, VA",Yes,Yes,Neutral,Full-time,I worked at 3M full-time for more than 3 years,"Good benefits.
Good work environment.
Good internal training regarding:  legalities, human resource issues, policies,  work environment issues, security and ethics. 
Good corporate communication regarding new product releases.
Good logistical service for internal customers.
Good at promoting team activities.","Poor at addressing service versus manufacturing departments.
Poor interdepartmental communication regarding policies and procedures.
Poor system for booking travel and generating expense reports.
Poor at background and strategy sessions prior to engaging a new client.
Poor opportunities in moving from one sector to another.",,2017-11-22,0,1,1,0,0,2,3.1666666666666665,2.785156046249828,2.0379843293422417,3.902632708266915,3.0260237012040965,2.973976298795902,4.270424682948326,2.7951080519644367,2.8833594045432096,2.5958243291849934,2.311185239024572,2.4512877308655145,4.383586036470697,3.2451143243449514,4.4550557009910925,1.2071402410169552,1.0005092066226913,4.99987980122127,good benefit good work environment good internal training regarding legality human resource issue policy work environment issue security ethic good corporate communication regarding new product release good logistical service internal customer good promoting team activity,poor addressing service versus manufacturing department poor interdepartmental communication regarding policy procedure poor system booking travel generating expense report poor background strategy session prior engaging new client poor opportunity moving one sector another,10,-1
already logged,Business Development Manager,4.0,5.0,5.0,5.0,4.0,,"November 27, 2017",,Business Development Manager,"Clifton Park, NY",Yes,Neutral,Neutral,,I worked at 3M,"Autonomy and able to work in a variety of businesses and meet a lot of smart, polite and professional people.","Part time, having to file 1090 Quarterly and pay in full for your benefits. Strive for a full-time 10 year final career.",,2017-11-27,0,1,0,1,0,2,4.166666666666667,2.5794168569811067,1.5478467217983518,3.7008617879845183,2.6570609948503976,3.3429390051496024,4.294835557015107,1.9752526810659787,4.127795204738876,2.519475131300468,1.5413084688577876,3.142526379940035,2.4707436415304085,2.9332464217215324,2.6385068466460297,1.1268230379445403,1.0002566305976657,3.614999555514933,autonomy able work variety business meet lot smart polite professional people,part time file quarterly pay full benefit strive fulltime year final career,1,-1
already logged,Standard factory job,4.0,3.0,3.0,4.0,5.0,,"November 29, 2017",Past,Anonymous Employee,,No,Neutral,Neutral,Part-time,I worked at 3M part-time for less than a year,"Clean, well run, good management, flexible scheduling",No music/not allowed to listen to music in the plant,,2017-11-29,0,0,0,1,0,1,3.333333333333333,4.711277710088829,2.0598134531575827,3.681964407842505,3.751251817592433,2.2487481824075686,4.306229190787154,3.5184326027480983,2.5619747443333862,3.939719331787789,1.6638232546601417,2.528036745489749,3.1426932771143155,2.761681410822419,3.16501153228694,4.994138685539955,1.0012564405097601,4.9621936682550665,clean well run good management flexible scheduling,musicnot allowed listen music plant,11,-1
already logged,Regional Business Manager,5.0,4.0,5.0,5.0,4.0,,"December 5, 2017",Past,Marketing Manager,"San Francisco, CA",Yes,Yes,Neutral,Full-time,I worked at 3M full-time for more than 10 years,Dedicated professionals highly motivated to excel in every discipline.   Highly diverse product offerings & and dominate value add products in 40 different industries.,Painful introduction of ERP across the entire global enterprise.,,2017-12-05,0,1,1,0,0,2,4.166666666666667,2.5783052074784063,1.261425000893949,4.3816016855378015,2.8032676749883048,3.1967323250116952,4.424201318176231,1.2172342504829736,4.314564958008223,2.4200762336714132,1.50526208984391,3.1102532181138227,2.2269117775386134,2.52242710500565,2.4534168785461516,1.1347527570232119,1.0007438948272478,4.99652782932632,dedicated professional highly motivated excel every discipline highly diverse product offering dominate value add product different industry,painful introduction erp across entire global enterprise,-1,14
already logged,‘Minnesota Nice’ describes it well,1.0,2.0,1.0,4.0,1.0,,"December 7, 2017",Past,Supply Chain Analyst,"Maplewood, MN",No,No,Neutral,Full-time,I worked at 3M full-time for more than a year,"Great health/stock benefits, on site health center, usually can get free /discounted products.  Cafeteria was recently remodeled and has great offerings.","Horrific technology, incompetent leaders, threatening & unsafe office environment, zero development potential if in consumer supply chain business .

Office environment was grimy, dirty and disgusting,  appeared as if it hadn’t seen a refresh since the 70s.  Technology was a joke, phone system incredibly outdated, my old school tube computer monitor (not flatscreen) had scratches all over the screen to where I could only use the top 1/3, my keyboard was missing keys- management refused to upgrade either because ‘I had a laptop’.  

Education reimbursement policy was department by department & they refused to pay anything towards my MBA. (Even though verbal promises had been issued) Also would not let you transfer within the company unless you found someone willing to ‘switch’ with you.

I was harassed and threatened daily for 2 years by an employee nearing retirement age - this employee was an extreme under performer and would frequently blame failures on me, (we weren’t even in the same department) but management refused to address due to political & age discrimination fears.  I involved management of both departments, Human Resources & employee assistance group - no one wanted to get involved but all said ‘this is a known problem’.",,2017-12-07,0,0,0,0,0,0,1.5,2.2164306910536533,1.706818823355239,2.9259872858005567,2.269235149883205,3.7307648501167945,3.3447949265280146,3.0038096024619483,1.2322753129884134,2.5505627923339707,1.0771180633160504,1.3105685155194422,2.377879822996091,2.3464255065931416,3.408537777085817,1.000129021895385,1.0015583869192808,4.999028631694904,great healthstock benefit site health center usually get free discounted product cafeteria wa recently remodeled ha great offering,horrific technology incompetent leader threatening unsafe office environment zero development potential consumer supply chain business office environment wa grimy dirty disgusting appeared ’ seen refresh since technology wa joke phone system incredibly outdated old school tube computer monitor flatscreen scratch screen could use top keyboard wa missing key management refused upgrade either ‘ laptop ’ education reimbursement policy wa department department refused pay anything towards mba even though verbal promise issued also would let transfer within company unless found someone willing ‘ switch ’ wa harassed threatened daily year employee nearing retirement age employee wa extreme performer would frequently blame failure ’ even department management refused address due political age discrimination fear involved management department human resource employee assistance group one wanted get involved said ‘ known problem ’,3,-1
already logged,Senior Software Engineer,5.0,5.0,5.0,3.0,5.0,,"December 10, 2017",Current,Senior Software Engineer,"Murray, UT",Yes,Yes,Neutral,Full-time,I have been working at 3M full-time for more than 8 years,"Great management.  Good work life balance, don't need to work overtime too much.","Bit out dated, as far as software development technology goes.  Way too restrictive computer security.",,2017-12-10,1,1,1,0,0,3,4.333333333333333,2.5732739986467674,1.9493110689845732,3.7114821606504673,2.8260600723173974,3.1739399276826026,4.156427859191087,3.0412679595442627,3.3971762882876835,2.3253441323641595,1.818518369827716,1.9196516921017863,3.853263556999533,2.787047522367537,2.24317661729822,1.071848501584185,1.0004107043579742,4.998630353995539,great management good work life balance dont need work overtime much,bit dated far software development technology go way restrictive computer security,-1,8
already logged,Austin Texas,4.0,5.0,5.0,5.0,4.0,,"December 13, 2017",Current,Anonymous Employee,"Austin, TX",Yes,Neutral,Neutral,Full-time,I have been working at 3M full-time for more than 5 years,"Great work life balance, excellent benefits, great place to work as a parent, pay is more often than not above market rate, equal pay for women, amazing co-workers, lots of room to grow... if you don't mind moving around a lot.","You have to move from plant to plant, overseas or eventually to St. Paul to get pretty high up with in 3M",,2017-12-13,1,1,0,1,0,3,4.333333333333333,2.6303194649754715,1.5058706915414248,2.567615408590173,2.2177707025702147,3.782229297429785,4.5862684115463495,2.0340793474997967,4.481371163598588,2.392690545488992,1.1233852262016542,2.9728036479030515,2.8693021649970847,3.5087518669346407,2.5537976141612084,1.0289769821719048,1.00037039713585,1.0631692280155929,great work life balance excellent benefit great place work parent pay often market rate equal pay woman amazing coworkers lot room grow dont mind moving around lot,move plant plant overseas eventually st paul get pretty high,3,-1
already logged,Great except for a few middle managers,5.0,4.0,4.0,4.0,4.0,,"December 16, 2017",Current,Anonymous Employee,"Silver Spring, MD",Yes,Yes,Neutral,Full-time,I have been working at 3M full-time for more than 5 years,"Good benefits
Great middle management (for the most part)","Limited promotion potential for remote workers
A few really terrible middle managers",,2017-12-16,1,1,1,0,0,3,4.0,2.5623553718975853,1.988256893012631,3.812001839161627,2.8770452423849178,3.1229547576150822,2.731733620139302,3.2207960978076238,3.531513031099601,4.2231964538498845,1.3985650316648162,1.6118741467356743,3.5967318269368183,3.872585550127544,3.822687060500012,1.000653456549641,1.0002513835036608,4.998873374939043,good benefit great middle management part,limited promotion potential remote worker really terrible middle manager,-1,-1
already logged,Manufacturing Manager,5.0,2.0,5.0,5.0,4.0,,"December 20, 2017",,Manufacturing Manager,"Saint Paul, MN",Yes,Yes,Neutral,,I worked at 3M for more than 10 years,Great projects to work on. fantastic products. Innovative company.,"Although your boss will not require it, the ""system"" pushes you to working lots of 10 to 12 hour days. This is because the company is integrated globally and you will, quite likely end up on teams with global counterparts.",,2017-12-20,0,1,1,0,0,2,3.8333333333333335,2.85125926765677,1.1035363472077435,2.6302072545241098,2.1665082304694776,3.833491769530523,4.369283222721846,1.246156969771874,4.260018473708028,2.7905089088948576,1.0426915263485983,3.2952478708479704,3.583102424761324,1.9778710460852853,3.2803651183177407,1.3179934209565305,1.0000202728631984,1.007712516478889,great project work fantastic product innovative company,although bos require system push working lot hour day company integrated globally quite likely end team global counterpart,4,18
already logged,Good culture with many opportunities,4.0,4.0,5.0,4.0,4.0,,"December 27, 2017",Current,New Product Marketing Manager,"Saint Paul, MN",Yes,Neutral,Neutral,Full-time,I have been working at 3M full-time for more than 3 years,Employees have high integrity; colleagues are smart and collaborative; some belief in 15% time to invest in innovation; some flexibility is trying out a new business or functional role,A lot on everyone's plates; culture dependent on business and division you are in,,2017-12-27,1,1,0,1,0,3,4.0,1.8848351456312356,2.1214880702019894,3.8053227579868034,2.6477482428209638,3.3522517571790376,3.2637087973150005,3.4065083218102576,4.343801711654035,1.2018610210627825,1.9351837482106335,3.2697100371577403,3.0121269683085097,3.073090142150746,3.0370099229765497,1.0000710693619683,1.0019597896106107,3.527254685531436,employee high integrity colleague smart collaborative belief time invest innovation flexibility trying new business functional role,lot everyones plate culture dependent business division,0,-1
already logged,Overall HIS is a GREAT place to be; but beware of AIP & ask for 3 weeks vacation to start,4.0,5.0,5.0,4.0,1.0,,"December 28, 2017",Current,Analyst,"Albany, NY",Yes,Neutral,No,Full-time,I have been working at 3M full-time for more than 3 years,Amazing work-life balance; WFH/remote option; generally extremely intelligent co-workers; excellent workplace atmosphere; wonderful health benefits; great vacation; reduced stock purchase plan is fantastic; 401k is 5%-income match.,Very very poor middle management; performance reviews are a joke (sadly) and there is a forced distribution such that everyone essentially gets a 3 (on a scale from 1 to 5); nearly impossible to get rid of people who are worthless (they end up quitting or stay forever).,,2017-12-28,1,1,0,1,0,3,3.6666666666666665,2.5619271104823205,1.3327627818835293,3.2716869248057403,2.392320656605034,3.607679343394967,3.3248713099081937,1.5493015381995212,2.04618928849656,3.1759852599261835,1.0545944692480678,1.2134353694561968,3.5743053456546403,3.510576142080009,4.543917098832557,1.1988201174230415,1.0001295078201973,4.999487724252553,amazing worklife balance wfhremote option generally extremely intelligent coworkers excellent workplace atmosphere wonderful health benefit great vacation reduced stock purchase plan fantastic k income match,poor middle management performance review joke sadly forced distribution everyone essentially get scale nearly impossible get rid people worthless end quitting stay forever,14,-1
already logged,Best job ever,5.0,5.0,5.0,5.0,5.0,,"January 2, 2018",Current,Maintenance Training Coordinator,"Decatur, AL",Yes,Yes,Neutral,Full-time,I have been working at 3M full-time for more than 5 years,"Flexible work schedule, boss allows me to do my job without micro-managing, communication improving all of the time.",Day starts very very early and not all of the same rules apply to everyone in different departments.,,2018-01-02,1,1,1,0,0,3,4.666666666666667,1.0594424752756817,2.3816941661216555,4.200080434065327,2.5667212857822177,3.433278714217782,1.0478049375316345,3.678248539287204,3.849832319238968,1.2564995222704385,2.334303241222044,2.8078707109341736,1.5416805253965704,3.8912651348133127,3.199676752662183,1.0002742609606157,1.001868680978354,4.978317237369394,flexible work schedule bos allows job without micromanaging communication improving time,day start early rule apply everyone different department,11,-1
already logged,Where careers become stagnant,1.0,1.0,1.0,4.0,1.0,,"January 5, 2018",Current,Anonymous Employee,"Maplewood, MN",No,Neutral,No,Full-time,I have been working at 3M full-time for more than a year,"An org that is full of potential and opportunity. Strong brand equity and solid reputation. Educated and in some cases distinguished knowledge workers: corporate scientists, chemists, high profile executives. Long history and vast array of products. Solid compensation and benefits package.","Toxic organizational culture. Authority and order driven culture. Dated approach to diversity and inclusion. Immensely unhappy workforce. Complacent and apathetic tenured employees. Elitist and power hungry executive attitudes. Change and risk averse environment. Incredibly hierarchical, bureaucratic and formal. Stifling for creativity and innovation. Embarrassingly frequent misuse and waste of resources. Highly unethical and deceptive. Unable to retain millennial talent. Poor talent development opportunities at every level of the company. Pathologically political environment. Opportunistic and self-absorbed middle management. Overly siloed down to project teams within teams. Cronyism, nepotism, and favoritism. Fumbling, inconsistent approach to strategic planning. Best practice developed through confirmation bias. Many highly educated but poorly seasoned/experienced employees. Check-the-box, stale approach to work. Terrible communications company-wide.",,2018-01-05,1,0,0,1,0,2,1.6666666666666667,4.20524349890413,1.5404140813431662,2.9251308976088386,3.02801321803817,2.9719867819618297,4.349033626687923,2.302384124999812,1.1332657518766696,2.257200862584514,1.3027682521345063,1.3649079278664398,2.2230570482233207,2.342606938822871,3.5775490961632217,4.99963702158082,1.000202251623439,4.9996792314337455,org full potential opportunity strong brand equity solid reputation educated case distinguished knowledge worker corporate scientist chemist high profile executive long history vast array product solid compensation benefit package,toxic organizational culture authority order driven culture dated approach diversity inclusion immensely unhappy workforce complacent apathetic tenured employee elitist power hungry executive attitude change risk averse environment incredibly hierarchical bureaucratic formal stifling creativity innovation embarrassingly frequent misuse waste resource highly unethical deceptive unable retain millennial talent poor talent development opportunity every level company pathologically political environment opportunistic selfabsorbed middle management overly siloed project team within team cronyism nepotism favoritism fumbling inconsistent approach strategic planning best practice developed confirmation bias many highly educated poorly seasonedexperienced employee checkthebox stale approach work terrible communication companywide,15,-1
already logged,Innovation,5.0,1.0,5.0,3.0,4.0,,"January 6, 2018",Current,Anonymous Employee,,Yes,Yes,Neutral,Full-time,I have been working at 3M full-time for more than 10 years,Innovative.  Stable.  Great benefits. Diverse portfolio.,Do more with less is getting a little old.  VPs get their promotions and move on before the reality and consequences of cutting spend/ not replacing really hits.,,2018-01-06,1,1,1,0,0,3,3.5,2.52530537352775,1.4047005861249249,4.427043087393112,2.858696670042333,3.141303329957667,3.3039799167002437,1.9652102742162183,3.3812964734093685,3.3920422369513,1.217870552849494,3.958949861317485,3.5719732850058867,2.277144004184664,3.6041906514846223,1.0005089329477859,1.0000252814529298,4.993929723184478,innovative stable great benefit diverse portfolio,le getting little old vps get promotion move reality consequence cutting spend replacing really hit,-1,-1
already logged,32 YEAR,4.0,4.0,3.0,3.0,4.0,,"January 6, 2018",,Crew Leader,"Tonawanda, NY",Yes,Yes,Neutral,,I worked at 3M for more than 10 years,"I worked 32 years in one plant, so my employment was solid. I made over 90k a year in the last three years I worked for them, but you had to be willing to work overtime to make it. I was a union employee.  My base pay was 60k my co-worker from the first shift made over 125k in the last three years so you could imagine how much o.t. he worked.  we had mandatory o.t. in some parts of the plant, but most of it was volunteer.","In my 32 years about 7 of it was hell for me and most of us do to very unforgiving management.  But after the plant did a plant wide survey, union and non union, 240 surveys were handed in and ""ALL"" surveys were VERY negative, 3M st Paul was shocked by the survey and the work got back to us that it was the worst survey they ever received.  But! I give them credit 3M(st paul) within one year all five plant leadership team were gone, two fired three other moved to other plants. I also give credit to the worker's both union and nonunion for standing up to them, that is what got me in trouble,I was always a few years ahead in my opinion of management and they did not like it. So i paid for that when we had the bad managers. When I left 5 months ago the management was ok, no bad eggs. There are not many cons because when you get hired you know what your in for has far as over time and other things that bother some employee's. BUT THE ONE CON I CAN'T LEAVE OUT, IS THERE IS NO PENSION, THEY STOPPED IT TEN YEARS AGO. THEY DO HAVE 401K AND A LITTLE EXTRA MATCH ON SAVINGS FOR new hires. So if you could find a job with a pension and a 401k and same pay,go for it. 3M doesn't make any promises when it comes to money.",,2018-01-06,0,1,1,0,0,2,3.333333333333333,2.643532976795683,2.8635022327044903,4.079773551970888,3.380503965785308,2.619496034214692,4.017964030324957,3.8543846518467038,2.688139129633888,3.0008975973155274,3.964682050572228,3.7867958790937415,3.3453258245364648,2.1740687354608683,2.8850288661017016,1.0216036551115952,1.3296384251372055,4.991057115466608,worked year one plant employment wa solid made k year last three year worked willing work overtime make wa union employee base pay wa k coworker first shift made k last three year could imagine much ot worked mandatory ot part plant wa volunteer,year wa hell u unforgiving management plant plant wide survey union non union survey handed survey negative st paul wa shocked survey work got back u wa worst survey ever received give credit mst paul within one year five plant leadership team gone two fired three moved plant also give credit worker union nonunion standing got troublei wa always year ahead opinion management like paid bad manager left month ago management wa ok bad egg many con get hired know ha far time thing bother employee one con cant leave pension stopped ten year ago k little extra match saving new hire could find job pension k paygo doesnt make promise come money,-1,2
already logged,Great place to start your career,5.0,3.0,5.0,4.0,4.0,,"January 12, 2018",Past,Anonymous Employee,,Neutral,Neutral,Neutral,Full-time,I worked at 3M full-time,"Great ethics and work culture, good employment benefits.","Slow growth,  bureaucratic, does not adapt to change very well.",,2018-01-12,0,0,0,1,0,1,3.6666666666666665,1.5203104283458648,1.7637935542844343,3.663521635643492,2.2913083917272536,3.7086916082727455,2.296893533929764,2.8110769967229974,3.02918825626136,1.2394059415895398,1.2884972639449723,1.9863152247003144,2.2737818966836425,3.10671637299353,2.8225741317207307,1.000086571068438,1.0001192521364617,4.99965347455259,great ethic work culture good employment benefit,slow growth bureaucratic doe adapt change well,-1,12
already logged,Chemical processor,4.0,2.0,4.0,4.0,4.0,,"January 15, 2018",Current,Chemical Processor,"Cordova, IL",Yes,Yes,Neutral,Full-time,I have been working at 3M full-time for more than 5 years,"3m is a great established company, competitive pay, company will be around for a long time.",Swing shifts make it difficult to have a life outside of work. The pay almost makes up for it.,,2018-01-15,1,1,1,0,0,3,3.5,2.9909385322770143,1.3851358370155893,4.457083321700654,3.056255242928766,2.9437447570712347,4.457412023462775,1.8944962575386903,3.8193241750310247,3.2084170497752518,1.1252215798113752,3.7181240051792064,3.0229019990717285,2.577243470615209,3.3393326119944815,1.4242318621240069,1.0046722987065675,4.951890438813186,great established company competitive pay company around long time,swing shift make difficult life outside work pay almost make,8,19
already logged,Best company I've ever worked for,5.0,5.0,5.0,5.0,5.0,,"January 23, 2018",Current,Senior Manager,"Salt Lake City, UT",Yes,Yes,Neutral,Full-time,I have been working at 3M full-time for more than 5 years,Excellent and supportive atmosphere.  Upper tier of pay and super great benefits.  Excellent work-life balance.  Huge discounts on health care insurance for healthy living.  New computers every 3 years.  Opportunity to promote.,None that I can think of.,,2018-01-23,1,1,1,0,0,3,4.666666666666667,1.0945387858558795,1.240306021261541,4.3045613537665055,2.1462367112074707,3.853763288792529,1.0496821015204092,1.291055162281451,3.77005471221884,1.264675878752799,1.0954867924950382,3.4474425337837005,1.9328305828760481,3.266929924875853,2.5069927005848514,1.0002129695981128,1.0001705305551405,4.994723178217883,excellent supportive atmosphere upper tier pay super great benefit excellent worklife balance huge discount health care insurance healthy living new computer every year opportunity promote,none think,0,11
already logged,dont waste your energy working here,3.0,2.0,1.0,2.0,1.0,,"January 29, 2018",Past,Clinical Digital Specialist,,No,No,Neutral,Full-time,I worked at 3M full-time for more than 5 years,"good benefits, and employee stock program","3M is its own biggest fan. IT is old school and not in a good way. its been struggling to go digital for 10+ years. It breads mediocrity. There are soo many people riding those coat strings , its freightening. there are 46 divisions and I only worked in one . DENTAL and it is a joke , poor management , no leadership. and completely unprofessional managers. IF you are looking for a job with this organization. honestly , the nepotism is alive and well here",,2018-01-29,0,0,0,0,0,0,1.5,3.6953099126281344,2.047140978795896,2.875332994188452,3.0074181724762936,2.9925818275237073,2.864693219660446,3.419902114687208,2.0293405380485385,2.080531315313241,1.6388321478126842,1.2312291364798489,2.7032553998459625,3.0564669002648923,3.3715670027527516,4.9504415213923245,1.002587294352672,4.384216171302817,good benefit employee stock program,biggest fan old school good way struggling go digital year bread mediocrity soo many people riding coat string freightening division worked one dental joke poor management leadership completely unprofessional manager looking job organization honestly nepotism alive well,19,-1
already logged,Client Relations,4.0,4.0,3.0,4.0,4.0,,"January 30, 2018",Past,Client Relations,"Austin, TX",Yes,Neutral,Neutral,Full-time,I worked at 3M full-time for more than a year,"Great Benefits and 401K retirement packages, average salaries, and nice hours. Available for travel across the globe. Notable company and reputation.","Semi high turnover for a solid growing company. Closure of departments, and layoffs make it hard for employees seeking longevity.",,2018-01-30,0,1,0,1,0,2,3.5,2.7061635158034605,1.28613252286139,4.563397384683634,2.937898683448965,3.0621013165510345,4.413912401379534,1.5865327048002027,4.110873919072373,2.611156229740358,1.1388318482118125,3.8429921316491336,3.6059943064332747,2.5498954764801915,2.877326822211254,1.0582890396913442,1.000814492092033,4.986529389644792,great benefit k retirement package average salary nice hour available travel across globe notable company reputation,semi high turnover solid growing company closure department layoff make hard employee seeking longevity,19,17
already logged,cant beat it.,5.0,4.0,5.0,5.0,4.0,,"January 31, 2018",Current,Warehouse Worker,"Forest City, IA",Yes,Yes,Neutral,Full-time,I have been working at 3M full-time for more than 5 years,"I have worked at plenty of factories, although currently 3M I work at is a warehouse. we have excellent benefits, vacation, 401K W/match and they contribute to our health plan premiums with a minimum of hoops to jump through AKA health activities to encourage us into healthy habits.","you pay the toll of great benefits by being on what ever shift you are needed when hired, usually 2nd or 3rd. until your seniority trumps other employees.",,2018-01-31,1,1,1,0,0,3,4.333333333333333,3.28227687717528,1.9017103039575391,2.969625190295329,2.8115725985912814,3.1884274014087186,4.6143787729173535,3.1598186295297275,4.071135246595916,4.377850322444044,1.4095979336328144,4.180589320275816,2.7004326453079925,3.0308153579147166,3.0022278589576765,1.3260275976880278,1.002426780976995,1.3679236919007192,worked plenty factory although currently work warehouse excellent benefit vacation k wmatch contribute health plan premium minimum hoop jump aka health activity encourage u healthy habit,pay toll great benefit ever shift needed hired usually nd rd seniority trump employee,-1,-1
already logged,Industrial Customer Representative,4.0,1.0,3.0,4.0,3.0,,"February 9, 2018",Past,Anonymous Employee,,Neutral,Neutral,Neutral,Full-time,I worked at 3M full-time for more than 10 years,The best part of the job was the employees and customers I worked with.,"Management direction, do not listen to their employees",,2018-02-09,0,0,0,1,0,1,2.6666666666666665,2.833525793873912,2.0225521972821703,2.0383254891451625,2.3109713931339657,3.6890286068660334,4.314190604889401,3.729815229425052,3.7397042899394624,2.973692493174623,1.1813687805106037,1.7764793388461209,2.0324351190122383,2.330334655208895,2.9864551716412047,1.4999026075480075,1.1326987688647936,1.1187101263953358,best part job wa employee customer worked,management direction listen employee,0,-1
already logged,"Good company, but too focused on younger employees",3.0,3.0,5.0,5.0,3.0,,"February 12, 2018",Past,Anonymous Employee,"Austin, TX",Neutral,Neutral,Neutral,Full-time,I worked at 3M full-time,"Great pay structure, vacation time earned by years of service.

Flexible work hours, great benefits:  employee discount programs, 401K, medical insurance, dental, vision. etc.","Work at home is offered, but people that use it are treated negatively.  Unfortunately, ""butts in seats"" is current preference for management. Take a lesson from companies that have employees that really work remotely  (IBM, Apple, etc.).  

Very limited opportunities in Austin for advancement. 

Too many layoffs in Austin has created extremely bad morale and constantly scared employees. Fear does not create an innovative workplace...

Focus of management is retaining younger employees and lay offs of older seasoned workers is commonplace.

Performance review structure is archaeic and can be extremely biased.",,2018-02-12,0,0,0,1,0,1,3.333333333333333,3.9376118548616312,1.8103083639433037,3.659926454710589,3.316301400157162,2.6836985998428378,3.189746794159404,2.7250481871909207,3.03417429344266,3.884925480989833,1.5085085648898535,1.9109818699233572,2.8242911180612027,3.2943052210878765,3.017631946738572,4.148455728944793,1.0017499058504382,4.99701482517189,great pay structure vacation time earned year service flexible work hour great benefit employee discount program k medical insurance dental vision etc,work home offered people use treated negatively unfortunately butt seat current preference management take lesson company employee really work remotely ibm apple etc limited opportunity austin advancement many layoff austin ha created extremely bad morale constantly scared employee fear doe create innovative workplace focus management retaining younger employee lay offs older seasoned worker commonplace performance review structure archaeic extremely biased,3,17
already logged,Good company,5.0,5.0,4.0,5.0,5.0,,"February 13, 2018",Current,Product Development Specialist,"Saint Paul, MN",Yes,Yes,Neutral,Full-time,I have been working at 3M full-time for more than 5 years,The Fall and Spring Tech Forum events are amazing!,15% time for side projects remains at 3M but access to small-scale spending still at the discretion of middle-management.  This can delay or block some experiments.,,2018-02-13,1,1,1,0,0,3,4.5,2.185408615903292,1.4562941229770274,4.312723845512877,2.69392809322474,3.30607190677526,3.5848704582647963,2.3087317487150862,3.413032487048352,1.7856048495883778,1.0124006798143512,3.4725768720616923,3.5151337330549364,2.222117908983562,3.811458024975028,1.000132360724471,1.0000574795297743,4.9905553332633374,fall spring tech forum event amazing,time side project remains access smallscale spending still discretion middlemanagement delay block experiment,-1,-1
